# Generated by scripts/update_gplay_version_catalog.py
# Sources: minecraft-linux/mcpelauncher-versiondb architecture databases
# Classification: tools/mcbedrock-get/catalog.py (shared with the Windows helper)
# version_code	abi	channel	version_name	edition	update	renderer	notes
871000511	armhf	release	1.0.5.11	Pocket Edition	Ender Update	No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
871000411	armhf	release	1.0.4.11	Pocket Edition	Ender Update	No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
871000312	armhf	release	1.0.3.12	Pocket Edition	Ender Update	No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
871000201	armhf	release	1.0.2.1	Pocket Edition	Ender Update	No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
871000016	armhf	release	1.0.0.16	Pocket Edition	Ender Update	No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
870160202	armhf	release	0.16.2.2	Pocket Edition	Boss Update	No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
870160100	armhf	release	0.16.1.0	Pocket Edition	Boss Update	No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
870160005	armhf	release	0.16.0.5	Pocket Edition	Boss Update	No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
870150600	armhf	release	0.15.6.0	Pocket Edition	Friendly Update	No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
870150400	armhf	release	0.15.4.0	Pocket Edition	Friendly Update	No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
870150302	armhf	release	0.15.3.2	Pocket Edition	Friendly Update	No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
870150102	armhf	release	0.15.1.2	Pocket Edition	Friendly Update	No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
870150001	armhf	release	0.15.0.1	Pocket Edition	Friendly Update	No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
740140300	armhf	release	0.14.3	Pocket Edition	Overworld Update	No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
740140200	armhf	release	0.14.2	Pocket Edition	Overworld Update	No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
740140100	armhf	release	0.14.1	Pocket Edition	Overworld Update	No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
740140009	armhf	release	0.14.0	Pocket Edition	Overworld Update	No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
740130200	armhf	release	0.13.2	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
740130100	armhf	release	0.13.1	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
740130000	armhf	release	0.13.0	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
740120300	armhf	release	0.12.3	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
740120200	armhf	release	0.12.2	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
740120114	armhf	release	0.12.1	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
740110015	armhf	release	0.11.0	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
740100009	armhf	release	0.10.0.b9	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
740100008	armhf	release	0.10.0.b8	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
740100007	armhf	release	0.10.0.b7	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
740100006	armhf	release	0.10.0.b6	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
740100005	armhf	release	0.10.0.b5	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
740100004	armhf	release	0.10.0.b4	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
740100003	armhf	release	0.10.0.b3	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
740100002	armhf	release	0.10.0.b2	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
740100001	armhf	release	0.10.0.b1	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
740100000	armhf	release	0.10.0	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
500905001	armhf	release	0.9.5	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
500904000	armhf	release	0.9.4	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
500903000	armhf	release	0.9.3	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
500902000	armhf	release	0.9.2	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
500901000	armhf	release	0.9.1	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
500900012	armhf	release	0.9.0	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
500801011	armhf	release	0.8.1	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
500800010	armhf	release	0.8.0.10	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
700800001	armhf	release	0.8.0.01	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
50007060	armhf	release	0.7.6	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
50007050	armhf	release	0.7.5	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
50007040	armhf	release	0.7.4	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
40007030	armhf	release	0.7.3	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
30007020	armhf	release	0.7.2	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
30007010	armhf	release	0.7.1	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
30007000	armhf	release	0.7.0	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
30006010	armhf	release	0.6.1	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
6006	armhf	release	0.6.0	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
5000	armhf	release	0.5.0j	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
5005	armhf	release	0.5.0	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
4000	armhf	release	0.4.0j	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
4005	armhf	release	0.4.0	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
3035	armhf	release	0.3.3	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
3025	armhf	release	0.3.2	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
3007	armhf	release	0.3.0	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
2025	armhf	release	0.2.2	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
2016	armhf	release	0.2.1	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
2006	armhf	release	0.2.0	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
1033	armhf	release	0.1.3j	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
1036	armhf	release	0.1.3	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
1023	armhf	release	0.1.2j	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
1025	armhf	release	0.1.2	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
1013	armhf	release	0.1.1j	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
1015	armhf	release	0.1.1	Pocket Edition		No RenderDragon	touch controls only — no gamepad support · older than any build tested on this port
